Ref,Val,Package,PosX,PosY,Rot,Side
"J3","Conn_Coaxial","SMA_Amphenol_132289_EdgeMount",11.823400,-4.519400,90.000000,bottom
"U2","CC1101-868MHz-Module","CC1101-868MHz-Module",12.814000,-18.210000,90.000000,bottom
